"numGeoids","profile","category","variable","base","estimate","moe","cv","percent","percent_moe","is_reliable","comparison_estimate","comparison_moe","comparison_cv","comparison_percent","comparison_percent_moe","comparison_is_reliable","difference_estimate","difference_moe","difference_reliable","difference_percent","difference_percent_moe","difference_percent_reliable"
"","social","language_spoken_at_home","lgoenlep2","LgOEnLEP2","38360","1814.18852383097","2.87500043394838","1","0","true","1821170","9296","0.3","1","0","true","-1782810","9471.372445427325","true","0","0",""
"","social","language_spoken_at_home","lgoielep1","LgOIEu1","52","56","65.4664484451718","0.146067415730337","0.133492387061793","false","22095","1530","4.2","0.414","0.014","true","-22043","1531.0244935989756","true","-26.7932584269663","13.422450373704333","false"
"","social","language_spoken_at_home","lgoielep2","LgOEnLEP2","52","56","65.4664484451718","0.0013555787278415","0.00145844561061542","false","22095","1530","4.2","0.012","0.001","true","-22043","1531.0244935989756","true","-1.06444212721585","0.17683505306141611","true"
"","social","language_spoken_at_home","lgoieu1","LgOIEu1","356","202.805325373867","34.6308741801624","1","0","false","53313","3188","3.6","1","0","true","-52957","3194.44423961352","true","0","0",""
"","social","language_spoken_at_home","lgoieu2","Pop5pl2","356","202.805325373867","34.6308741801624","0.00279744458152272","0.00159267377431824","false","53313","3188","3.6","0.007","0","true","-52957","3194.44423961352","true","-0.42025554184772806","0.15926737743182398","false"
"","social","language_spoken_at_home","lgoind1","LgOInd1","532","318.529433490847","36.39754022109","1","0","false","138540","4307","1.9","1","0","true","-138008","4318.762554250928","true","0","0",""
"","social","language_spoken_at_home","lgoind2","Pop5pl2","532","318.529433490847","36.39754022109","0.00418045089148901","0.0025016241743445","false","138540","4307","1.9","0.018","0.001","true","-138008","4318.762554250928","true","-1.381954910851099","0.26940904791162457","true"
"","social","language_spoken_at_home","lgoinlep1","LgOInd1","288","170.472871742104","35.9829600941626","0.541353383458647","0.455785457875046","false","71150","2700","2.3","0.514","0.011","true","-70862","2705.3763139349026","true","2.7353383458647045","45.591817644218274","false"
"","social","language_spoken_at_home","lgoinlep2","LgOEnLEP2","288","170.472871742104","35.9829600941626","0.00750782064650678","0.00442981920475781","false","71150","2700","2.3","0.039","0.001","true","-70862","2705.3763139349026","true","-3.1492179353493217","0.45412881638188435","true"
"","social","language_spoken_at_home","lgolg1","LgOLg1","30","27.2946881279124","55.3083852642601","1","0","false","5961","827","8.4","1","0","true","-5931","827.4503006223395","true","0","0",""
"","social","language_spoken_at_home","lgolg2","Pop5pl2","30","27.2946881279124","55.3083852642601","0.000235739711926072","0.000214430302692405","false","5961","827","8.4","0.001","0","true","-5931","827.4503006223395","true","-0.0764260288073928","0.0214430302692405","true"
"","social","language_spoken_at_home","lgolglep1","LgOLg1","22","24","66.3166620613429","0.733333333333333","0.44140628243472","false","2753","442","9.8","0.462","0.037","true","-2731","442.6511041441103","true","27.133333333333297","44.2954293548262","false"
"","social","language_spoken_at_home","lgolglep2","LgOEnLEP2","22","24","66.3166620613429","0.000573514077163712","0.000625063503826416","false","2753","442","9.8","0.002","0","true","-2731","442.6511041441103","true","-0.1426485922836288","0.0625063503826416","false"
"","social","language_spoken_at_home","lgonalep1","LgONNA1","0","0","","0","0","false","437","213","29.6","0.32","0.122","false","-437","213","false","-32","12.2","false"
"","social","language_spoken_at_home","lgonalep2","LgOEnLEP2","0","0","","0","0","false","437","213","29.6","0","0","false","-437","213","false","0","0",""
"","social","language_spoken_at_home","lgonna1","LgONNA1","0","0","","0","0","false","1366","417","18.6","1","0","true","-1366","417","true","-100","0","true"
"","social","language_spoken_at_home","lgonna2","Pop5pl2","0","0","","0","0","false","1366","417","18.6","0","0","true","-1366","417","true","0","0",""
"","social","language_spoken_at_home","lgopi1","LgOPI1","47","44","56.9100433292375","1","0","false","6991","1046","9.1","1","0","true","-6944","1046.9250211930175","true","0","0",""
"","social","language_spoken_at_home","lgopi2","Pop5pl2","47","44","56.9100433292375","0.00036932554868418","0.000345673782771497","false","6991","1046","9.1","0.001","0","true","-6944","1046.9250211930175","true","-0.063067445131582","0.0345673782771497","false"
"","social","language_spoken_at_home","lgopilep1","LgOPI1","28","30","65.1324359531046","0.595744680851064","0.310442156715898","false","3218","561","10.6","0.46","0.041","true","-3190","561.8015663915508","true","13.574468085106403","31.313788123831035","false"
"","social","language_spoken_at_home","lgopilep2","LgOEnLEP2","28","30","65.1324359531046","0.00072992700729927","0.000781302386433664","false","3218","561","10.6","0.002","0","true","-3190","561.8015663915508","true","-0.127007299270073","0.0781302386433664","false"
"","social","language_spoken_at_home","lgoslv1","LgOSlv1","28","34","73.8167607468519","1","0","false","19289","1556","4.9","1","0","true","-19261","1556.371420966088","true","0","0",""
"","social","language_spoken_at_home","lgoslv2","Pop5pl2","28","34","73.8167607468519","0.000220023731131001","0.000267135944224429","false","19289","1556","4.9","0.002","0","true","-19261","1556.371420966088","true","-0.1779976268868999","0.0267135944224429","true"
"","social","language_spoken_at_home","lgosvlep1","LgOSlv1","11","17","93.9486045869025","0.392857142857143","0.375572241437129","false","9219","1006","6.6","0.478","0.035","true","-9208","1006.1436279180026","true","-8.514285714285698","37.719956062820266","false"
"","social","language_spoken_at_home","lgosvlep2","LgOEnLEP2","11","17","93.9486045869025","0.000286757038581856","0.000442962411805527","false","9219","1006","6.6","0.005","0.001","true","-9208","1006.1436279180026","true","-0.4713242961418144","0.10937164615532535","true"
"","social","language_spoken_at_home","lgowg1","LgOWG1","91","86.8849814409832","58.041338348631","1","0","false","4875","608","7.6","1","0","true","-4784","614.1766846763234","true","0","0",""
"","social","language_spoken_at_home","lgowg2","Pop5pl2","91","86.8849814409832","58.041338348631","0.000715077126175752","0.000682593662513295","false","4875","608","7.6","0.001","0","true","-4784","614.1766846763234","true","0","0.0682593662513295",""
"","social","language_spoken_at_home","lgowglep1","LgOWG1","9","17","114.826072272881","0.0989010989010989","0.161190476959329","false","712","217","18.5","0.146","0.041","true","-703","217.66488003350472","true","-4.709890109890109","16.632308878317517","false"
"","social","language_spoken_at_home","lgowglep2","LgOEnLEP2","9","17","114.826072272881","0.000234619395203337","0.000443031036420009","false","712","217","18.5","0","0","true","-703","217.66488003350472","true","0.0234619395203337","0.0443031036420009","false"
"","social","language_spoken_at_home","lgpol1","LgPol1","209","124.450793488832","36.1980755046705","1","0","false","55093","2363","2.6","1","0","true","-54884","2366.274920629469","true","0","0",""
"","social","language_spoken_at_home","lgpol2","Pop5pl2","209","124.450793488832","36.1980755046705","0.00164231999308497","0.000977389171480354","false","55093","2363","2.6","0.007","0","true","-54884","2366.274920629469","true","-0.5357680006915031","0.0977389171480354","true"
"","social","language_spoken_at_home","lgpollep1","LgPol1","86","69.462219947249","49.100318051353","0.411483253588517","0.224554154490545","false","26465","1328","3.1","0.48","0.013","true","-26379","1329.8154007229725","true","-6.8516746411483","22.493014093038653","false"
"","social","language_spoken_at_home","lgpollep2","LgOEnLEP2","86","69.462219947249","49.100318051353","0.00224191866527633","0.00180769137791825","false","26465","1328","3.1","0.015","0.001","true","-26379","1329.8154007229725","true","-1.275808133472367","0.20658528790308328","true"
"","social","language_spoken_at_home","lgprs1","LgPrs1","14","18.4390889145858","80.065518517524","1","0","false","10734","1313","7.4","1","0","true","-10720","1313.1294681028219","true","0","0",""
"","social","language_spoken_at_home","lgprs2","Pop5pl2","14","18.4390889145858","80.065518517524","0.0001100118655655","0.000144877713405635","false","10734","1313","7.4","0.001","0","true","-10720","1313.1294681028219","true","-0.08899881344345001","0.014487771340563501","true"
"","social","language_spoken_at_home","lgprslep1","LgPrs1","14","18.4390889145858","80.065518517524","1","0","false","4105","585","8.7","0.382","0.028","true","-4091","585.2905261491937","true","61.8","2.8000000000000003","true"
"","social","language_spoken_at_home","lgprslep2","LgOEnLEP2","14","18.4390889145858","80.065518517524","0.000364963503649635","0.000480375325295099","false","4105","585","8.7","0.002","0","true","-4091","585.2905261491937","true","-0.1635036496350365","0.0480375325295099","true"
"","social","language_spoken_at_home","lgprt1","LgPrt1","132","85.5628424025289","39.4044590598365","1","0","false","18092","1484","5","1","0","true","-17960","1486.4645976275385","true","0","0",""
"","social","language_spoken_at_home","lgprt2","Pop5pl2","132","85.5628424025289","39.4044590598365","0.00103725473247472","0.000672036404287037","false","18092","1484","5","0.002","0","true","-17960","1486.4645976275385","true","-0.09627452675252801","0.06720364042870369","false"
"","social","language_spoken_at_home","lgprtlep1","LgPrt1","38","44.407206622349","71.0401641694913","0.287878787878788","0.279921731582026","false","5402","712","8","0.299","0.031","true","-5364","713.3834873334257","true","-1.112121212121199","28.1633051703595","false"
"","social","language_spoken_at_home","lgprtlep2","LgOEnLEP2","38","44.407206622349","71.0401641694913","0.000990615224191866","0.00115669515297681","false","5402","712","8","0.003","0","true","-5364","713.3834873334257","true","-0.2009384775808134","0.11566951529768099","false"
"","social","language_spoken_at_home","lgrus1","LgRus1","318","130.602450206725","24.9665367144051","1","0","false","195619","4132","1.3","1","0","true","-195301","4134.063497335279","true","0","0",""
"","social","language_spoken_at_home","lgrus2","Pop5pl2","318","130.602450206725","24.9665367144051","0.00249884094641636","0.00102507242944592","false","195619","4132","1.3","0.025","0.001","true","-195301","4134.063497335279","true","-2.250115905358364","0.14320521937451025","true"
"","social","language_spoken_at_home","lgruslep1","LgRus1","128","99.3176721434811","47.1683473325803","0.40251572327044","0.264981538836504","false","114804","2614","1.4","0.587","0.005","true","-114676","2615.8860831465886","true","-18.448427672955994","26.502870773590107","false"
"","social","language_spoken_at_home","lgruslep2","LgOEnLEP2","128","99.3176721434811","47.1683473325803","0.00333680917622523","0.00258428079333342","false","114804","2614","1.4","0.063","0.001","true","-114676","2615.8860831465886","true","-5.966319082377477","0.2771011948511231","true"
"","social","language_spoken_at_home","lgscd1","LgScd1","89","74.6324326281812","50.9766965801586","1","0","false","5194","665","7.8","1","0","true","-5105","669.174865039027","true","0","0",""
"","social","language_spoken_at_home","lgscd2","Pop5pl2","89","74.6324326281812","50.9766965801586","0.00069936114538068","0.000586296474676149","false","5194","665","7.8","0.001","0","true","-5105","669.174865039027","true","0","0.0586296474676149",""
"","social","language_spoken_at_home","lgscdlep1","LgScd1","9","12","81.0536980749747","0.101123595505618","0.104826873863267","false","460","142","18.8","0.089","0.025","true","-451","142.50614021858848","true","1.2123595505618","10.776675500331859","false"
"","social","language_spoken_at_home","lgscdlep2","LgOEnLEP2","9","12","81.0536980749747","0.000234619395203337","0.000312629008431331","false","460","142","18.8","0","0","true","-451","142.50614021858848","true","0.0234619395203337","0.0312629008431331","false"
"","social","language_spoken_at_home","lgscr1","LgSCr1","28","36","78.1589231437256","1","0","false","16920","1594","5.7","1","0","true","-16892","1594.4064726411518","true","0","0",""
"","social","language_spoken_at_home","lgscr2","Pop5pl2","28","36","78.1589231437256","0.000220023731131001","0.000282853910223925","false","16920","1594","5.7","0.002","0","true","-16892","1594.4064726411518","true","-0.1779976268868999","0.0282853910223925","true"
"","social","language_spoken_at_home","lgscrlep1","LgSCr1","0","0","","0","0","false","6633","862","7.9","0.392","0.035","true","-6633","862","true","-39.2","3.5000000000000004","true"
"","social","language_spoken_at_home","lgscrlep2","LgOEnLEP2","0","0","","0","0","false","6633","862","7.9","0.004","0","true","-6633","862","true","-0.4","0","true"
"","social","language_spoken_at_home","lgsp1","LgSp1","69582","2470.32568702995","2.15819858997349","1","0","true","1932321","7298","0.2","1","0","true","-1862739","7704.759113690706","true","0","0",""
"","social","language_spoken_at_home","lgsp2","Pop5pl2","69582","2470.32568702995","2.15819858997349","0.546774687841331","0.0160910941408271","true","1932321","7298","0.2","0.246","0.001","true","-1862739","7704.759113690706","true","30.077468784133096","1.612213728538993","true"
"","social","language_spoken_at_home","lgsplep1","LgSp1","34377","1767.38931760945","3.12534776443084","0.494050185392774","0.0183715780678531","true","888764","6782","0.5","0.46","0.003","true","-854387","7008.508329166771","true","3.4050185392773997","1.861491017177416","false"
"","social","language_spoken_at_home","lgsplep2","LgOEnLEP2","34377","1767.38931760945","3.12534776443084","0.896167883211679","0.0180682040632677","true","888764","6782","0.5","0.488","0.003","true","-854387","7008.508329166771","true","40.81678832116789","1.8315567096649872","true"
"","social","language_spoken_at_home","lgtag1","LgTag1","417","172.675997173898","25.1727124815257","1","0","false","50071","2142","2.6","1","0","true","-49654","2148.948812791966","true","0","0",""
"","social","language_spoken_at_home","lgtag2","Pop5pl2","417","172.675997173898","25.1727124815257","0.0032767819957724","0.00135532516460731","false","50071","2142","2.6","0.006","0","true","-49654","2148.948812791966","true","-0.27232180042275994","0.135532516460731","false"
"","social","language_spoken_at_home","lgtaglep1","LgTag1","118","73.7631344236401","38.0006874574417","0.282973621103118","0.13251286143901","false","14041","1042","4.5","0.28","0.017","true","-13923","1044.607581821997","true","0.2973621103117985","13.359887142769681","false"
"","social","language_spoken_at_home","lgtaglep2","LgOEnLEP2","118","73.7631344236401","38.0006874574417","0.00307612095933264","0.00191740679442548","false","14041","1042","4.5","0.008","0.001","true","-13923","1044.607581821997","true","-0.49238790406673605","0.21625098416675462","false"
"","social","language_spoken_at_home","lgthai1","LgThai1","15","19","77.0010131712259","1","0","false","5456","863","9.6","1","0","true","-5441","863.2091287747136","true","0","0",""
"","social","language_spoken_at_home","lgthai2","Pop5pl2","15","19","77.0010131712259","0.000117869855963036","0.000149283468492917","false","5456","863","9.6","0.001","0","true","-5441","863.2091287747136","true","-0.0882130144036964","0.014928346849291698","true"
"","social","language_spoken_at_home","lgthalep1","LgThai1","15","19","77.0010131712259","1","0","false","3250","561","10.5","0.596","0.041","true","-3235","561.3216546686936","true","40.400000000000006","4.1000000000000005","true"
"","social","language_spoken_at_home","lgthalep2","LgOEnLEP2","15","19","77.0010131712259","0.000391032325338895","0.000494962246243917","false","3250","561","10.5","0.002","0","true","-3235","561.3216546686936","true","-0.1608967674661105","0.0494962246243917","true"
"","social","language_spoken_at_home","lgurd1","LgUrd1","32","37","70.2887537993921","1","0","false","47464","2667","3.4","1","0","true","-47432","2667.256643069804","true","0","0",""
"","social","language_spoken_at_home","lgurd2","Pop5pl2","32","37","70.2887537993921","0.000251455692721144","0.000290702761380653","false","47464","2667","3.4","0.006","0","true","-47432","2667.256643069804","true","-0.5748544307278856","0.0290702761380653","true"
"","social","language_spoken_at_home","lgurdlep1","LgUrd1","0","0","","0","0","false","20533","1441","4.3","0.433","0.018","true","-20533","1441","true","-43.3","1.7999999999999998","true"
"","social","language_spoken_at_home","lgurdlep2","LgOEnLEP2","0","0","","0","0","false","20533","1441","4.3","0.011","0.001","true","-20533","1441","true","-1.0999999999999999","0.1","true"
"","social","language_spoken_at_home","lgvielep1","LgViet1","44","62","85.6590218292346","0.396396396396396","0.345031951220808","false","6251","764","7.4","0.583","0.042","true","-6207","766.5115785165935","true","-18.660360360360393","34.7578836184308","false"
"","social","language_spoken_at_home","lgvielep2","LgOEnLEP2","44","62","85.6590218292346","0.00114702815432742","0.00161535632918353","false","6251","764","7.4","0.003","0","true","-6207","766.5115785165935","true","-0.185297184567258","0.161535632918353","false"
"","social","language_spoken_at_home","lgviet1","LgViet1","111","123","67.3621950217695","1","0","false","10729","1054","6","1","0","true","-10618","1061.1526751603653","true","0","0",""
"","social","language_spoken_at_home","lgviet2","Pop5pl2","111","123","67.3621950217695","0.000872236934126466","0.000966377603806948","false","10729","1054","6","0.001","0","true","-10618","1061.1526751603653","true","0","0.0966377603806948",""
"","social","language_spoken_at_home","lgyid1","LgYid1","13","19.4164878389476","90.7948928639121","1","0","false","87743","2807","1.9","1","0","true","-87730","2807.0671527414515","true","0","0",""
"","social","language_spoken_at_home","lgyid2","Pop5pl2","13","19.4164878389476","90.7948928639121","0.000102153875167965","0.000152561088672772","false","87743","2807","1.9","0.011","0","true","-87730","2807.0671527414515","true","-1.0897846124832034","0.0152561088672772","true"
"","social","language_spoken_at_home","lgyidlep1","LgYid1","2","4","121.580547112462","0.153846153846154","0.204634514388054","false","28984","1499","3.1","0.33","0.013","true","-28982","1499.0053368817605","true","-17.6153846153846","20.504702991956425","false"
"","social","language_spoken_at_home","lgyidlep2","LgOEnLEP2","2","4","121.580547112462","0.0000521376433785193","0.000104246128620591","false","28984","1499","3.1","0.016","0.001","true","-28982","1499.0053368817605","true","-1.594786235662148","0.10054189451827437","true"
"","social","language_spoken_at_home","pop5pl1","Pop5pl1","127259","2527.12583778489","1.20718118946372","1","0","true","7870932","250","0","1","0","true","-7743673","2539.46155710221","true","0","0",""
"","social","language_spoken_at_home","pop5pl2","Pop5pl2","127259","2527.12583778489","1.20718118946372","1","0","true","7870932","250","0","1","0","true","-7743673","2539.46155710221","true","0","0",""
"","social","marital_status","ms_f15pl","MS_F15pl","54517","1368.81591165503","1.52632561802064","1","0","true","3687800","180","0","1","0","true","-3633283","1380.60023178326","true","0","0",""
"","social","marital_status","ms_fdvcd","MS_F15pl","3877","423.883238640076","6.64637039794465","0.0711154318836326","0.00756744558209519","true","345705","4426","0.8","0.094","0.001","true","-341828","4446.251567331745","true","-2.28845681163674","0.7633232122631408","false"
"","social","marital_status","ms_fmrdsp","MS_F15pl","13408","736.345706852427","3.3385036509185","0.245941632885155","0.0120124664266854","true","1365285","7565","0.3","0.37","0.002","true","-1351877","7600.751936486285","true","-12.4058367114845","1.2177822040588535","true"
"","social","marital_status","ms_fnvmrd","MS_F15pl","30819","1237.17824099844","2.4403258933811","0.565309903332905","0.0177067021905636","true","1531940","5365","0.2","0.415","0.001","true","-1501121","5505.800123506118","true","15.030990333290497","1.7734917605258556","true"
"","social","marital_status","ms_fsp","MS_F15pl","2931","396.137602355545","8.21607410887173","0.0537630463891997","0.007139826180201","true","134658","2803","1.3","0.037","0.001","true","-131727","2830.853934769507","true","1.6763046389199707","0.7209515787033385","false"
"","social","marital_status","ms_fwd","MS_F15pl","3482","409.058675497782","7.141524636433","0.0638699855091072","0.0073299497366092","true","310212","3204","0.6","0.084","0.001","true","-306730","3230.006965936761","true","-2.0130014490892796","0.7397848548140012","false"
"","social","marital_status","ms_m15pl","MS_M15pl","53065","1485.73651769081","1.70203202379923","1","0","true","3262773","200","0","1","0","true","-3209708","1499.1374186511437","true","0","0",""
"","social","marital_status","ms_mdvcd","MS_M15pl","2582","408.177657399324","9.61008189498313","0.0486573070762273","0.00757043014481697","true","196233","3468","1.1","0.06","0.001","true","-193651","3491.9382869690007","true","-1.1342692923772697","0.7636190973093424","false"
"","social","marital_status","ms_mmrdsp","MS_M15pl","14382","819.104388951738","3.4622152604287","0.271026100065957","0.013441863266179","true","1427850","7826","0.3","0.438","0.002","true","-1413468","7868.748820492366","true","-16.697389993404297","1.3589837676243688","true"
"","social","marital_status","ms_mnvmrd","MS_M15pl","33850","1295.50067541472","2.32655363222283","0.63789691887308","0.016644334781891","true","1488804","6939","0.3","0.456","0.002","true","-1454954","7058.898143478201","true","18.189691887307994","1.6764065149350456","true"
"","social","marital_status","ms_msp","MS_M15pl","1655","295.853004040858","10.86706045201","0.0311881654574578","0.00550648677859257","true","76052","2119","1.7","0.023","0.001","true","-74397","2139.5536917777968","true","0.8188165457457801","0.5596552210317954","false"
"","social","marital_status","ms_mwd","MS_M15pl","596","172.191753577226","17.5630600739709","0.0112315085272779","0.00322964810219691","true","73834","1989","1.6","0.023","0.001","true","-73238","1996.439580853876","true","-1.1768491472722098","0.33809210082496904","true"
"","social","place_of_birth","afghan","Fb2","19","31","99.1841305391138","0.000474288567149276","0.000773542446086181","false","3928","714","11","0.001","0","true","-3909","714.6726523381177","true","-0.052571143285072404","0.0773542446086181","false"
"","social","place_of_birth","afr","Fb2","743","236.35777964772","19.3381616176692","0.0185471792311533","0.0058402748494062","true","147127","5003","2.1","0.047","0.002","true","-146384","5008.580038294287","true","-2.8452820768846703","0.6173233376165737","true"
"","social","place_of_birth","afrnec","Fb2","141","113.216606555752","48.8118332172507","0.00351972041937094","0.00282169773432004","false","12568","1359","6.6","0.004","0","true","-12427","1363.707813279663","true","0","0.282169773432004",""
"","social","place_of_birth","albania","Fb2","27","32","72.0477316221997","0.000673989016475287","0.000798221081964853","false","17563","1857","6.4","0.006","0.001","true","-17536","1857.2756930515188","true","-0.5326010983524713","0.12795143202376208","true"
"","social","place_of_birth","amricas","Fb2","31324","1705.93698594057","3.31070029514173","0.781927109335996","0.0237738174041209","true","1600899","10488","0.4","0.512","0.003","true","-1569575","10625.834790735267","true","26.992710933599597","2.3962353681649926","true"
"","social","place_of_birth","argntina","Fb2","190","152.318744742727","48.7342008455373","0.00474288567149276","0.00379622118507036","false","13398","1756","8","0.004","0.001","true","-13208","1762.5938272897702","true","0.07428856714927601","0.3925722262969836","false"
"","social","place_of_birth","armenia","Fb2","20","22","66.8693009118541","0.000499251123315027","0.000548712736994155","false","2434","569","14.2","0.001","0","true","-2414","569.4251487245712","true","-0.05007488766849731","0.054871273699415496","false"
"","social","place_of_birth","asia","Fb2","4809","645.83356989243","8.16394247984155","0.120044932601098","0.0151817944382026","true","913986","5031","0.3","0.292","0.001","true","-909177","5072.283706576358","true","-17.1955067398902","1.5214692976325201","true"
"","social","place_of_birth","asianec","Fb2","17","25","89.3974611121044","0.000424363454817773","0.000623769266505937","false","2126","437","12.5","0.001","0","true","-2109","437.71451883619306","true","-0.05756365451822271","0.0623769266505937","false"
"","social","place_of_birth","ausnzsbr","Fb2","158","94.3716058992322","36.3093401174376","0.00394408387418872","0.00234900620833244","false","10090","877","5.3","0.003","0","true","-9932","882.06292292557","true","0.09440838741887198","0.234900620833244","false"
"","social","place_of_birth","austria","Fb2","11","16","88.4222160817906","0.000274588117823265","0.000399208147024972","false","3660","408","6.8","0.001","0","true","-3649","408.31360496559506","true","-0.0725411882176735","0.039920814702497205","false"
"","social","place_of_birth","austrlia","Fb2","101","71.3442359269479","42.9409467194004","0.00252121817274089","0.00177728732113981","false","8788","801","5.5","0.003","0","true","-8687","804.1710017154312","true","0","0.17772873211398102",""
"","social","place_of_birth","bahamas","Fb2","43","58","81.9961829363116","0.00107338991512731","0.00144701569158574","false","898","202","13.7","0","0","true","-855","210.16184239771025","true","0.10733899151273099","0.144701569158574","false"
"","social","place_of_birth","barbados","Fb2","272","158","35.3119971392812","0.00678981527708437","0.00393213389910259","false","21922","1345","3.7","0.007","0","true","-21650","1354.2485000914714","true","0","0.393213389910259",""
"","social","place_of_birth","belarus","Fb2","63","45.8802789878178","44.2710271508832","0.00157264103844234","0.001143082553702","false","12400","968","4.7","0.004","0","true","-12337","969.0866834292998","true","-0.24273589615576602","0.1143082553702","false"
"","social","place_of_birth","belgium","Fb2","34","39.3954312071844","70.4370305867771","0.000848726909635547","0.000982662658269968","false","3153","526","10.1","0.001","0","true","-3119","527.4732220691398","true","0","0.09826626582699681",""
"","social","place_of_birth","belize","Fb2","510","282.878065604246","33.7181078257639","0.0127309036445332","0.0070378907816494","false","6737","791","7.1","0.002","0","true","-6227","840.0601168964041","true","1.07309036445332","0.7037890781649401","false"
"","social","place_of_birth","bngldsh","Fb2","173","117.991525119392","41.4609080307787","0.00431852221667499","0.00293889944301949","false","86980","3108","2.2","0.028","0.001","true","-86807","3110.2388975768404","true","-2.368147778332501","0.3104372712188449","true"
"","social","place_of_birth","bolivia","Fb2","25","28","68.0851063829787","0.000624063904143784","0.000698382553783928","false","2382","425","10.8","0.001","0","true","-2357","425.9213542427757","true","0","0.0698382553783928",""
"","social","place_of_birth","bosniah","Fb2","0","0","","0","0","false","1696","300","10.8","0.001","0","true","-1696","300","true","-0.1","0","true"
"","social","place_of_birth","brazil","Fb2","181","89.0505474435727","29.9083267371653","0.004518222666001","0.00221353493486628","false","13483","1062","4.8","0.004","0","true","-13302","1065.726981923607","true","0.05182226660009992","0.221353493486628","false"
"","social","place_of_birth","bulgaria","Fb2","10","16","97.2644376899696","0.000249625561657514","0.000399241606460579","false","4089","684","10.2","0.001","0","true","-4079","684.1871089110055","true","-0.0750374438342486","0.0399241606460579","false"
"","social","place_of_birth","burma","Fb2","11","18","99.4749930920144","0.000274588117823265","0.000449154684884212","false","6545","898","8.3","0.002","0","true","-6534","898.1803827739726","true","-0.1725411882176735","0.0449154684884212","true"
"","social","place_of_birth","caboverd","Fb2","0","0","","0","0","false","147","110","45.5","0","0","false","-147","110","false","0","0",""
"","social","place_of_birth","cam","Fb2","9585","1065.31685427388","6.75648440222982","0.239266100848727","0.0242963326316464","true","290411","5931","1.2","0.093","0.002","true","-280826","6025.915781024491","true","14.626610084872699","2.437851060560521","true"
"","social","place_of_birth","cambodia","Fb2","0","0","","0","0","false","1952","726","22.6","0.001","0","false","-1952","726","false","-0.1","0","true"
"","social","place_of_birth","cameroon","Fb2","0","0","","0","0","false","914","304","20.2","0","0","false","-914","304","false","0","0",""
"","social","place_of_birth","canada","Fb2","152","74.706090782479","29.8776558880495","0.00379430853719421","0.00185695767001254","false","23521","1284","3.3","0.008","0","true","-23369","1286.1714504684046","true","-0.42056914628057906","0.185695767001254","false"
"","social","place_of_birth","carib","Fb2","13104","1215.90295665403","5.64064967588738","0.327109335996006","0.0265102879207722","true","870231","7617","0.5","0.278","0.002","true","-857127","7713.436912297916","true","4.910933599600597","2.658562328857912","false"
"","social","place_of_birth","chile","Fb2","100","69.3541635375988","42.1605857371421","0.00249625561657514","0.00172757915888019","false","5278","650","7.5","0.002","0","true","-5178","653.6895287519909","true","0.049625561657514","0.172757915888019","false"
"","social","place_of_birth","china","Fb2","2072","447.785663013009","13.1375545121231","0.0517224163754368","0.0109308372154166","true","391239","4367","0.7","0.125","0.001","true","-389167","4389.897607006341","true","-7.32775836245632","1.0976484055923215","true"
"","social","place_of_birth","chnohktwn","Fb2","1879","440.16474188649","14.2404124902009","0.0469046430354468","0.0107813067444384","true","334774","4348","0.8","0.107","0.001","true","-332895","4370.222992022261","true","-6.009535696455319","1.0827583992639953","true"
"","social","place_of_birth","colombia","Fb2","734","220.292986724498","18.2447832772499","0.0183225162256615","0.00543640004542373","true","68853","2625","2.3","0.022","0.001","true","-68119","2634.2274009659836","true","-0.3677483774338497","0.5527607570539278","false"
"","social","place_of_birth","croatia","Fb2","28","35","75.9878419452887","0.000698951572641038","0.000873118489860326","false","3828","540","8.6","0.001","0","true","-3800","541.1330705103875","true","0","0.0873118489860326",""
"","social","place_of_birth","cstarica","Fb2","106","68.9637585982667","39.5502429307029","0.00264603095356965","0.00171735504900888","false","4079","490","7.3","0.001","0","true","-3973","494.8292634838809","true","0.16460309535696502","0.171735504900888","false"
"","social","place_of_birth","cuba","Fb2","313","248.114892741246","48.1884095946174","0.00781328007988018","0.00618351223738798","false","14661","1103","4.6","0.005","0","true","-14348","1130.561807244522","true","0.28132800798801794","0.618351223738798","false"
"","social","place_of_birth","czchslv","Fb2","25","30","72.9483282674772","0.000624063904143784","0.000748345628588718","false","4939","464","5.7","0.002","0","true","-4914","464.96881615867534","true","-0.1375936095856216","0.0748345628588718","false"
"","social","place_of_birth","denmark","Fb2","17","29","103.701054890041","0.000424363454817773","0.000723660146248407","false","1202","260","13.1","0","0","true","-1185","261.6123085789352","true","0.0424363454817773","0.0723660146248407","false"
"","social","place_of_birth","dominica","Fb2","68","81","72.4119435008046","0.00169745381927109","0.0020205118685815","false","8106","785","5.9","0.003","0","true","-8038","789.1679162256914","true","-0.130254618072891","0.20205118685815002","false"
"","social","place_of_birth","domrep","Fb2","9627","1096.13365973315","6.92160226751544","0.240314528207688","0.0251155583195475","true","422374","5878","0.8","0.135","0.002","true","-412747","5979.330480915065","true","10.531452820768802","2.519506439171354","true"
"","social","place_of_birth","eafr","Fb2","87","67.2086303981862","46.9612761752341","0.00217174238642037","0.00167482702072669","false","9433","1274","8.2","0.003","0","true","-9346","1275.7715312703917","true","-0.08282576135796299","0.167482702072669","false"
